127.0.0.1 - - [11/Jun/2020:20:26:33 +0800] "GET / HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 Edg/83.0.478.45"
127.0.0.1 - - [11/Jun/2020:20:26:38 +0800] "GET / HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 Edg/83.0.478.45"
127.0.0.1 - - [11/Jun/2020:20:26:43 +0800] "GET / HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 Edg/83.0.478.45"
127.0.0.1 - - [11/Jun/2020:20:26:45 +0800] "GET / HTTP/1.1" 404 555 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 Edg/83.0.478.45"
127.0.0.1 - - [11/Jun/2020:20:32:43 +0800] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:44 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:44 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:44 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:44 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:44 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:45 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:45 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:45 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:45 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:47 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:47 +0800] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:48 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:49 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:32:49 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:18 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:18 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:19 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:19 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:35 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:36 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:36 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:36 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:36 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:34:37 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:28 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:37 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:38 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:38 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:38 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:38 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:39 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:39 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:40 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:40 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:40 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:40 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:35:40 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:12 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:12 +0800] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:12 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:12 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:37:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:38:07 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:14 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:14 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:14 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:14 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:58 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:41:58 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:42:12 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:42:13 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:16 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:16 +0800] "GET / HTTP/1.1" 404 153 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:53 +0800] "GET / HTTP/1.1" 200 348 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:53 +0800] "GET /umi.css HTTP/1.1" 200 40516 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:53 +0800] "GET /umi.js HTTP/1.1" 200 1317838 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:53 +0800] "GET /mapbox/sprite/sprite.json HTTP/1.1" 200 39748 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:53 +0800] "GET /mapbox/sprite/sprite.png HTTP/1.1" 200 120121 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6089/2983.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6089/2982.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6089/2984.mvt HTTP/1.1" 200 21083 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6088/2984.mvt HTTP/1.1" 200 15141 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6087/2982.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6088/2982.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6088/2983.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/xinjiang/13/6087/2983.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/fonts/Open%20Sans%20Regular/0-255.pbf HTTP/1.1" 200 74696 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:43:54 +0800] "GET /mapbox/fonts/Open%20Sans%20Regular/1536-1791.pbf HTTP/1.1" 200 32 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /umi.css HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /umi.js HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/sprite/sprite.json HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/sprite/sprite.png HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6088/2983.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6087/2983.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6089/2983.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6089/2982.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6088/2982.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6089/2984.mvt HTTP/1.1" 200 21083 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6087/2982.mvt HTTP/1.1" 404 153 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/xinjiang/13/6088/2984.mvt HTTP/1.1" 200 15141 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:44 +0800] "GET /mapbox/fonts/Open%20Sans%20Regular/0-255.pbf HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
127.0.0.1 - - [11/Jun/2020:20:44:45 +0800] "GET /mapbox/fonts/Open%20Sans%20Regular/1536-1791.pbf HTTP/1.1" 304 0 "http://127.0.0.1:8080/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:75.0) Gecko/20100101 Firefox/75.0"
